date,store,product,category,units_sold,unit_price,revenue,stock_level,lead_time_days,is_promo,is_weekend,month,weekday
2022-05-16,Store_A,Soft Drinks,Beverage,199.0,40,7960,50,7,0,0,5,0
2022-05-16,Store_B,Soft Drinks,Beverage,200.0,40,8000,344,7,0,0,5,0
2022-05-16,Store_C,Soft Drinks,Beverage,182.0,40,7280,275,7,0,0,5,0
2022-05-16,Store_A,Juice,Beverage,80.0,60,4800,69,7,0,0,5,0
2022-05-16,Store_B,Juice,Beverage,96.0,60,5760,415,3,0,0,5,0
2022-05-16,Store_C,Juice,Beverage,75.0,60,4500,450,3,0,0,5,0
2022-05-16,Store_A,Shampoo,Personal Care,44.0,150,6600,428,7,0,0,5,0
2022-05-16,Store_B,Shampoo,Personal Care,40.0,150,6000,73,5,0,0,5,0
2022-05-16,Store_C,Shampoo,Personal Care,47.0,150,7050,334,5,0,0,5,0
2022-05-16,Store_A,Soap,Personal Care,57.0,50,2850,425,3,0,0,5,0
2022-05-16,Store_B,Soap,Personal Care,62.0,50,3100,404,5,0,0,5,0
2022-05-16,Store_C,Soap,Personal Care,,50,3300,225,5,0,0,5,0
2022-05-16,Store_A,Rice (5kg),Grocery,58.0,280,16240,324,3,0,0,5,0
2022-05-16,Store_B,Rice (5kg),Grocery,51.0,280,14280,361,5,0,0,5,0
2022-05-16,Store_C,Rice (5kg),Grocery,65.0,280,18200,155,7,0,0,5,0
2022-05-16,Store_A,Cooking Oil,Grocery,62.0,120,7440,475,3,0,0,5,0
2022-05-16,Store_B,Cooking Oil,Grocery,40.0,120,4800,432,7,0,0,5,0
2022-05-16,Store_C,Cooking Oil,Grocery,67.0,120,8040,244,3,0,0,5,0
2022-05-16,Store_A,Detergent,Household,48.0,90,4320,199,3,0,0,5,0
2022-05-16,Store_B,Detergent,Household,,90,4410,62,3,0,0,5,0
2022-05-16,Store_C,Detergent,Household,55.0,90,4950,154,3,0,0,5,0
2022-05-16,Store_A,Floor Cleaner,Household,38.0,70,2660,288,5,0,0,5,0
2022-05-16,Store_B,Floor Cleaner,Household,38.0,70,2660,368,3,0,0,5,0
2022-05-16,Store_C,Floor Cleaner,Household,33.0,70,2310,468,5,0,0,5,0
2022-05-17,Store_A,Biscuits,Food,139.0,30,4170,181,3,0,0,5,1
2022-05-17,Store_B,Biscuits,Food,133.0,30,3990,350,3,0,0,5,1
2022-05-17,Store_C,Biscuits,Food,128.0,30,3840,223,5,0,0,5,1
2022-05-17,Store_A,Chips,Food,84.0,20,1680,460,3,0,0,5,1
2022-05-17,Store_B,Chips,Food,96.0,20,1920,243,5,0,0,5,1
2022-05-17,Store_C,Chips,Food,93.0,20,1860,99,3,0,0,5,1
2022-05-17,Store_A,Soft Drinks,Beverage,170.0,40,6800,266,3,0,0,5,1
2022-05-17,Store_B,Soft Drinks,Beverage,187.0,40,7480,160,5,0,0,5,1
2022-05-17,Store_C,Soft Drinks,Beverage,147.0,40,5880,358,3,0,0,5,1
2022-05-17,Store_A,Juice,Beverage,80.0,60,4800,470,3,0,0,5,1
2022-05-17,Store_B,Juice,Beverage,85.0,60,5100,292,5,0,0,5,1
2022-05-17,Store_C,Juice,Beverage,72.0,60,4320,221,7,0,0,5,1
2022-05-17,Store_A,Shampoo,Personal Care,37.0,150,5550,414,5,0,0,5,1
2022-05-17,Store_B,Shampoo,Personal Care,37.0,150,5550,127,3,0,0,5,1
2022-05-17,Store_C,Shampoo,Personal Care,42.0,150,6300,255,3,0,0,5,1
2022-05-17,Store_A,Soap,Personal Care,79.0,50,3950,230,7,0,0,5,1
2022-05-17,Store_B,Soap,Personal Care,67.0,50,3350,389,5,0,0,5,1
2022-05-17,Store_C,Soap,Personal Care,51.0,50,2550,477,7,0,0,5,1
2022-05-17,Store_A,Rice (5kg),Grocery,57.0,280,15960,304,3,0,0,5,1
2022-05-17,Store_B,Rice (5kg),Grocery,61.0,280,17080,267,5,0,0,5,1
2022-05-17,Store_C,Rice (5kg),Grocery,55.0,280,15400,206,5,0,0,5,1
2022-05-17,Store_A,Cooking Oil,Grocery,42.0,120,5040,63,7,0,0,5,1
2022-05-17,Store_B,Cooking Oil,Grocery,53.0,120,6360,262,5,0,0,5,1
2022-05-17,Store_C,Cooking Oil,Grocery,50.0,120,6000,383,3,0,0,5,1
2022-05-17,Store_A,Detergent,Household,47.0,90,4230,441,3,0,0,5,1
2022-05-17,Store_B,Detergent,Household,50.0,90,4500,218,3,0,0,5,1
2022-05-17,Store_C,Detergent,Household,45.0,90,4050,217,7,0,0,5,1
2022-05-17,Store_A,Floor Cleaner,Household,32.0,70,2240,487,5,0,0,5,1
2022-05-17,Store_B,Floor Cleaner,Household,40.0,70,2800,294,3,0,0,5,1
2022-05-17,Store_C,Floor Cleaner,Household,31.0,70,2170,227,7,0,0,5,1
2022-05-18,Store_A,Biscuits,Food,137.0,30,4110,168,5,0,0,5,2
2022-05-18,Store_B,Biscuits,Food,118.0,30,3540,368,5,0,0,5,2
2022-05-18,Store_C,Biscuits,Food,118.0,30,3540,100,7,0,0,5,2
2022-05-18,Store_A,Chips,Food,56.0,20,1120,475,3,0,0,5,2
2022-05-18,Store_B,Chips,Food,106.0,20,2120,450,3,0,0,5,2
2022-05-18,Store_C,Chips,Food,94.0,20,1880,153,7,0,0,5,2
2022-05-18,Store_A,Soft Drinks,Beverage,225.0,40,9000,215,7,0,0,5,2
2022-05-18,Store_B,Soft Drinks,Beverage,140.0,40,5600,157,5,0,0,5,2
2022-05-18,Store_C,Soft Drinks,Beverage,,40,8560,234,3,0,0,5,2
2022-05-18,Store_A,Juice,Beverage,84.0,60,5040,472,3,0,0,5,2
2022-05-18,Store_B,Juice,Beverage,75.0,60,4500,60,3,0,0,5,2
2022-05-18,Store_C,Juice,Beverage,89.0,60,5340,374,5,0,0,5,2
2022-05-18,Store_A,Shampoo,Personal Care,39.0,150,5850,466,5,0,0,5,2
2022-05-18,Store_B,Shampoo,Personal Care,36.0,150,5400,327,5,0,0,5,2
2022-05-18,Store_C,Shampoo,Personal Care,35.0,150,5250,329,7,0,0,5,2
2022-05-18,Store_A,Soap,Personal Care,77.0,50,3850,287,3,0,0,5,2
2022-05-18,Store_B,Soap,Personal Care,63.0,50,3150,227,5,0,0,5,2
2022-05-18,Store_C,Soap,Personal Care,69.0,50,3450,486,3,0,0,5,2
2022-05-18,Store_A,Rice (5kg),Grocery,61.0,280,17080,364,3,0,0,5,2
2022-05-18,Store_B,Rice (5kg),Grocery,50.0,280,14000,476,3,0,0,5,2
2022-05-18,Store_C,Rice (5kg),Grocery,53.0,280,14840,328,7,0,0,5,2
2022-05-18,Store_A,Cooking Oil,Grocery,,120,6480,203,5,0,0,5,2
2022-05-18,Store_B,Cooking Oil,Grocery,40.0,120,4800,83,5,0,0,5,2
2022-05-18,Store_C,Cooking Oil,Grocery,54.0,120,6480,325,5,0,0,5,2
2022-05-18,Store_A,Detergent,Household,42.0,90,3780,350,5,0,0,5,2
2022-05-18,Store_B,Detergent,Household,43.0,90,3870,138,5,0,0,5,2
2022-05-18,Store_C,Detergent,Household,53.0,90,4770,310,3,0,0,5,2
2022-05-18,Store_A,Floor Cleaner,Household,32.0,70,2240,325,3,0,0,5,2
2022-05-18,Store_B,Floor Cleaner,Household,34.0,70,2380,292,3,0,0,5,2
2022-05-18,Store_C,Floor Cleaner,Household,36.0,70,2520,394,7,0,0,5,2
2022-05-19,Store_A,Biscuits,Food,124.0,30,3720,97,7,0,0,5,3
2022-05-19,Store_B,Biscuits,Food,117.0,30,3510,253,5,0,0,5,3
2022-05-19,Store_C,Biscuits,Food,121.0,30,3630,432,3,0,0,5,3
2022-05-19,Store_A,Chips,Food,87.0,20,1740,84,3,0,0,5,3
2022-05-19,Store_B,Chips,Food,84.0,20,1680,132,5,0,0,5,3
2022-05-19,Store_C,Chips,Food,100.0,20,2000,274,3,0,0,5,3
2022-05-19,Store_A,Soft Drinks,Beverage,193.0,40,7720,174,3,0,0,5,3
2022-05-19,Store_B,Soft Drinks,Beverage,199.0,40,7960,429,7,0,0,5,3
2022-05-19,Store_C,Soft Drinks,Beverage,185.0,40,7400,173,7,0,0,5,3
2022-05-19,Store_A,Juice,Beverage,78.0,60,4680,107,7,0,0,5,3
2022-05-19,Store_B,Juice,Beverage,71.0,60,4260,293,7,0,0,5,3
2022-05-19,Store_C,Juice,Beverage,80.0,60,4800,54,7,0,0,5,3
2022-05-19,Store_A,Shampoo,Personal Care,41.0,150,6150,468,7,0,0,5,3
2022-05-19,Store_B,Shampoo,Personal Care,41.0,150,6150,81,7,0,0,5,3
2022-05-19,Store_C,Shampoo,Personal Care,42.0,150,6300,423,7,0,0,5,3
2022-05-19,Store_A,Soap,Personal Care,64.0,50,3200,498,3,0,0,5,3
2022-05-19,Store_B,Soap,Personal Care,74.0,50,3700,246,7,0,0,5,3
2022-05-19,Store_C,Soap,Personal Care,56.0,50,2800,463,5,0,0,5,3
2022-05-19,Store_A,Rice (5kg),Grocery,47.0,280,13160,151,3,0,0,5,3
2022-05-19,Store_B,Rice (5kg),Grocery,52.0,280,14560,245,3,0,0,5,3
2022-05-19,Store_C,Rice (5kg),Grocery,62.0,280,17360,278,3,0,0,5,3
2022-05-19,Store_A,Cooking Oil,Grocery,54.0,120,6480,148,5,0,0,5,3
2022-05-19,Store_B,Cooking Oil,Grocery,48.0,120,5760,243,7,0,0,5,3
2022-05-19,Store_C,Cooking Oil,Grocery,52.0,120,6240,427,7,0,0,5,3
2022-05-19,Store_A,Detergent,Household,36.0,90,3240,95,7,0,0,5,3
2022-05-19,Store_B,Detergent,Household,44.0,90,3960,128,5,0,0,5,3
2022-05-19,Store_C,Detergent,Household,40.0,90,3600,158,3,0,0,5,3
2022-05-19,Store_A,Floor Cleaner,Household,31.0,70,2170,186,3,0,0,5,3
2022-05-19,Store_B,Floor Cleaner,Household,34.0,70,2380,159,5,0,0,5,3
2022-05-19,Store_C,Floor Cleaner,Household,35.0,70,2450,449,5,0,0,5,3
2022-05-20,Store_A,Biscuits,Food,138.0,30,4140,182,3,0,0,5,4
2022-05-20,Store_B,Biscuits,Food,100.0,30,3000,84,5,0,0,5,4
2022-05-20,Store_C,Biscuits,Food,93.0,30,2790,483,3,0,0,5,4
2022-05-20,Store_A,Chips,Food,97.0,20,1940,53,7,0,0,5,4
2022-05-20,Store_B,Chips,Food,98.0,20,1960,274,3,0,0,5,4
2022-05-20,Store_C,Chips,Food,,20,1480,234,7,0,0,5,4
2022-05-20,Store_A,Soft Drinks,Beverage,204.0,40,8160,188,5,0,0,5,4
2022-05-20,Store_B,Soft Drinks,Beverage,233.0,40,9320,215,7,0,0,5,4
2022-05-20,Store_C,Soft Drinks,Beverage,227.0,40,9080,187,3,0,0,5,4
2022-05-20,Store_A,Juice,Beverage,83.0,60,4980,68,5,0,0,5,4
2022-05-20,Store_B,Juice,Beverage,92.0,60,5520,434,3,0,0,5,4
2022-05-20,Store_C,Juice,Beverage,67.0,60,4020,209,3,0,0,5,4
2022-05-20,Store_A,Shampoo,Personal Care,47.0,150,7050,476,5,0,0,5,4
2022-05-20,Store_B,Shampoo,Personal Care,43.0,150,6450,408,7,0,0,5,4
2022-05-20,Store_C,Shampoo,Personal Care,33.0,150,4950,269,3,0,0,5,4
2022-05-20,Store_A,Soap,Personal Care,,50,2700,396,5,0,0,5,4
2022-05-20,Store_B,Soap,Personal Care,69.0,50,3450,336,5,0,0,5,4
2022-05-20,Store_C,Soap,Personal Care,63.0,50,3150,318,7,0,0,5,4
2022-05-20,Store_A,Rice (5kg),Grocery,61.0,280,17080,464,7,0,0,5,4
2022-05-20,Store_B,Rice (5kg),Grocery,47.0,280,13160,449,7,0,0,5,4
2022-05-20,Store_C,Rice (5kg),Grocery,70.0,280,19600,65,3,0,0,5,4
2022-05-20,Store_A,Cooking Oil,Grocery,66.0,120,7920,166,3,0,0,5,4
2022-05-20,Store_B,Cooking Oil,Grocery,69.0,120,8280,476,5,0,0,5,4
2022-05-20,Store_C,Cooking Oil,Grocery,52.0,120,6240,54,3,0,0,5,4
2022-05-20,Store_A,Detergent,Household,45.0,90,4050,57,7,0,0,5,4
2022-05-20,Store_B,Detergent,Household,47.0,90,4230,324,3,0,0,5,4
2022-05-20,Store_C,Detergent,Household,45.0,90,4050,108,3,0,0,5,4
2022-05-20,Store_A,Floor Cleaner,Household,35.0,70,2450,80,3,0,0,5,4
2022-05-20,Store_B,Floor Cleaner,Household,,70,2520,153,7,0,0,5,4
2022-05-20,Store_C,Floor Cleaner,Household,36.0,70,2520,64,5,0,0,5,4
2022-05-21,Store_A,Biscuits,Food,154.0,30,4620,360,3,0,1,5,5
2022-05-21,Store_B,Biscuits,Food,169.0,30,5070,275,7,0,1,5,5
2022-05-21,Store_C,Biscuits,Food,148.0,30,4440,489,5,0,1,5,5
2022-05-21,Store_A,Chips,Food,112.0,20,2240,312,7,0,1,5,5
2022-05-21,Store_B,Chips,Food,126.0,20,2520,333,3,0,1,5,5
2022-05-21,Store_C,Chips,Food,105.0,20,2100,498,3,0,1,5,5
2022-05-21,Store_A,Soft Drinks,Beverage,258.0,40,10320,119,5,0,1,5,5
2022-05-21,Store_B,Soft Drinks,Beverage,205.0,40,8200,139,7,0,1,5,5
2022-05-21,Store_C,Soft Drinks,Beverage,228.0,40,9120,222,3,0,1,5,5
2022-05-21,Store_A,Juice,Beverage,96.0,60,5760,70,7,0,1,5,5
2022-05-21,Store_B,Juice,Beverage,97.0,60,5820,409,7,0,1,5,5
2022-05-21,Store_C,Juice,Beverage,121.0,60,7260,178,3,0,1,5,5
2022-05-21,Store_A,Shampoo,Personal Care,46.0,150,6900,104,3,0,1,5,5
2022-05-21,Store_B,Shampoo,Personal Care,59.0,150,8850,270,3,0,1,5,5
2022-05-21,Store_C,Shampoo,Personal Care,58.0,150,8700,285,3,0,1,5,5
2022-05-21,Store_A,Soap,Personal Care,76.0,50,3800,118,7,0,1,5,5
2022-05-21,Store_B,Soap,Personal Care,93.0,50,4650,152,5,0,1,5,5
2022-05-21,Store_C,Soap,Personal Care,85.0,50,4250,424,7,0,1,5,5
2022-05-21,Store_A,Rice (5kg),Grocery,70.0,280,19600,123,5,0,1,5,5
2022-05-21,Store_B,Rice (5kg),Grocery,79.0,280,22120,307,3,0,1,5,5
2022-05-21,Store_C,Rice (5kg),Grocery,73.0,280,20440,120,7,0,1,5,5
2022-05-21,Store_A,Cooking Oil,Grocery,69.0,120,8280,449,3,0,1,5,5
2022-05-21,Store_B,Cooking Oil,Grocery,68.0,120,8160,92,7,0,1,5,5
2022-05-21,Store_C,Cooking Oil,Grocery,72.0,120,8640,256,7,0,1,5,5
2022-05-21,Store_A,Detergent,Household,79.0,90,7110,212,7,0,1,5,5
2022-05-21,Store_B,Detergent,Household,62.0,90,5580,118,7,0,1,5,5
2022-05-21,Store_C,Detergent,Household,42.0,90,3780,234,7,0,1,5,5
2022-05-21,Store_A,Floor Cleaner,Household,41.0,70,2870,165,5,0,1,5,5
2022-05-21,Store_B,Floor Cleaner,Household,41.0,70,2870,283,7,0,1,5,5
2022-05-21,Store_C,Floor Cleaner,Household,,70,2520,229,7,0,1,5,5
2022-05-22,Store_A,Biscuits,Food,136.0,30,4080,421,3,0,1,5,6
2022-05-22,Store_B,Biscuits,Food,160.0,30,4800,153,7,0,1,5,6
2022-05-22,Store_C,Biscuits,Food,134.0,30,4020,224,5,0,1,5,6
2022-05-22,Store_A,Chips,Food,126.0,20,2520,159,5,0,1,5,6
2022-05-22,Store_B,Chips,Food,126.0,20,2520,58,3,0,1,5,6
2022-05-22,Store_C,Chips,Food,103.0,20,2060,459,3,0,1,5,6
2022-05-22,Store_A,Soft Drinks,Beverage,246.0,40,9840,198,3,0,1,5,6
2022-05-22,Store_B,Soft Drinks,Beverage,228.0,40,9120,141,3,0,1,5,6
2022-05-22,Store_C,Soft Drinks,Beverage,301.0,40,12040,376,3,0,1,5,6
2022-05-22,Store_A,Juice,Beverage,98.0,60,5880,97,7,0,1,5,6
2022-05-22,Store_B,Juice,Beverage,100.0,60,6000,294,7,0,1,5,6
2022-05-22,Store_C,Juice,Beverage,118.0,60,7080,311,5,0,1,5,6
2022-05-22,Store_A,Shampoo,Personal Care,56.0,150,8400,326,5,0,1,5,6
2022-05-22,Store_B,Shampoo,Personal Care,45.0,150,6750,421,7,0,1,5,6
2022-05-22,Store_C,Shampoo,Personal Care,53.0,150,7950,105,7,0,1,5,6
2022-05-22,Store_A,Soap,Personal Care,87.0,50,4350,58,3,0,1,5,6
2022-05-22,Store_B,Soap,Personal Care,88.0,50,4400,213,3,0,1,5,6
2022-05-22,Store_C,Soap,Personal Care,87.0,50,4350,182,3,0,1,5,6
2022-05-22,Store_A,Rice (5kg),Grocery,103.0,280,28840,101,5,0,1,5,6
2022-05-22,Store_B,Rice (5kg),Grocery,80.0,280,22400,251,5,0,1,5,6
2022-05-22,Store_C,Rice (5kg),Grocery,85.0,280,23800,282,3,0,1,5,6
2022-05-22,Store_A,Cooking Oil,Grocery,65.0,120,7800,63,3,0,1,5,6
2022-05-22,Store_B,Cooking Oil,Grocery,75.0,120,9000,98,3,0,1,5,6
2022-05-22,Store_C,Cooking Oil,Grocery,79.0,120,9480,119,7,0,1,5,6
2022-05-22,Store_A,Detergent,Household,36.0,90,3240,232,5,0,1,5,6
2022-05-22,Store_B,Detergent,Household,,90,4770,384,5,0,1,5,6
2022-05-22,Store_C,Detergent,Household,54.0,90,4860,222,3,0,1,5,6
2022-05-22,Store_A,Floor Cleaner,Household,50.0,70,3500,469,7,0,1,5,6
2022-05-22,Store_B,Floor Cleaner,Household,48.0,70,3360,189,7,0,1,5,6
2022-05-22,Store_C,Floor Cleaner,Household,42.0,70,2940,489,7,0,1,5,6
2022-05-23,Store_A,Biscuits,Food,129.0,30,3870,203,5,0,0,5,0
2022-05-23,Store_B,Biscuits,Food,145.0,30,4350,71,5,0,0,5,0
2022-05-23,Store_C,Biscuits,Food,130.0,30,3900,188,3,0,0,5,0
2022-05-23,Store_A,Chips,Food,81.0,20,1620,86,7,0,0,5,0
2022-05-23,Store_B,Chips,Food,79.0,20,1580,304,3,0,0,5,0
2022-05-23,Store_C,Chips,Food,108.0,20,2160,154,5,0,0,5,0
2022-05-23,Store_A,Soft Drinks,Beverage,185.0,40,7400,456,3,0,0,5,0
2022-05-23,Store_B,Soft Drinks,Beverage,219.0,40,8760,105,7,0,0,5,0
2022-05-23,Store_C,Soft Drinks,Beverage,174.0,40,6960,482,7,0,0,5,0
2022-05-23,Store_A,Juice,Beverage,96.0,60,5760,286,7,0,0,5,0
2022-05-23,Store_B,Juice,Beverage,97.0,60,5820,349,5,0,0,5,0
2022-05-23,Store_C,Juice,Beverage,79.0,60,4740,218,3,0,0,5,0
2022-05-23,Store_A,Shampoo,Personal Care,40.0,150,6000,290,5,0,0,5,0
2022-05-23,Store_B,Shampoo,Personal Care,37.0,150,5550,427,5,0,0,5,0
2022-05-23,Store_C,Shampoo,Personal Care,36.0,150,5400,387,5,0,0,5,0
2022-05-23,Store_A,Soap,Personal Care,61.0,50,3050,425,3,0,0,5,0
2022-05-23,Store_B,Soap,Personal Care,60.0,50,3000,468,3,0,0,5,0
2022-05-23,Store_C,Soap,Personal Care,51.0,50,2550,253,5,0,0,5,0
2022-05-23,Store_A,Rice (5kg),Grocery,74.0,280,20720,105,3,0,0,5,0
2022-05-23,Store_B,Rice (5kg),Grocery,53.0,280,14840,409,3,0,0,5,0
2022-05-23,Store_C,Rice (5kg),Grocery,,280,19320,383,7,0,0,5,0
2022-05-23,Store_A,Cooking Oil,Grocery,48.0,120,5760,387,7,0,0,5,0
2022-05-23,Store_B,Cooking Oil,Grocery,49.0,120,5880,422,5,0,0,5,0
2022-05-23,Store_C,Cooking Oil,Grocery,67.0,120,8040,127,7,0,0,5,0
2022-05-23,Store_A,Detergent,Household,45.0,90,4050,486,7,0,0,5,0
2022-05-23,Store_B,Detergent,Household,37.0,90,3330,139,7,0,0,5,0
2022-05-23,Store_C,Detergent,Household,42.0,90,3780,165,3,0,0,5,0
2022-05-23,Store_A,Floor Cleaner,Household,30.0,70,2100,69,3,0,0,5,0
2022-05-23,Store_B,Floor Cleaner,Household,32.0,70,2240,430,7,0,0,5,0
2022-05-23,Store_C,Floor Cleaner,Household,29.0,70,2030,407,5,0,0,5,0
2022-05-24,Store_A,Biscuits,Food,186.0,30,5580,386,7,1,0,5,1
2022-05-24,Store_B,Biscuits,Food,141.0,30,4230,490,5,1,0,5,1
2022-05-24,Store_C,Biscuits,Food,170.0,30,5100,111,5,1,0,5,1
2022-05-24,Store_A,Chips,Food,127.0,20,2540,289,5,1,0,5,1
2022-05-24,Store_B,Chips,Food,131.0,20,2620,109,3,1,0,5,1
2022-05-24,Store_C,Chips,Food,118.0,20,2360,224,3,1,0,5,1
2022-05-24,Store_A,Soft Drinks,Beverage,306.0,40,12240,116,3,1,0,5,1
2022-05-24,Store_B,Soft Drinks,Beverage,280.0,40,11200,126,7,1,0,5,1
2022-05-24,Store_C,Soft Drinks,Beverage,287.0,40,11480,148,5,1,0,5,1
2022-05-24,Store_A,Juice,Beverage,118.0,60,7080,449,7,1,0,5,1
2022-05-24,Store_B,Juice,Beverage,111.0,60,6660,373,7,1,0,5,1
2022-05-24,Store_C,Juice,Beverage,97.0,60,5820,82,7,1,0,5,1
2022-05-24,Store_A,Shampoo,Personal Care,50.0,150,7500,430,3,1,0,5,1
2022-05-24,Store_B,Shampoo,Personal Care,50.0,150,7500,244,7,1,0,5,1
2022-05-24,Store_C,Shampoo,Personal Care,51.0,150,7650,218,3,1,0,5,1
2022-05-24,Store_A,Soap,Personal Care,96.0,50,4800,232,3,1,0,5,1
2022-05-24,Store_B,Soap,Personal Care,77.0,50,3850,174,7,1,0,5,1
2022-05-24,Store_C,Soap,Personal Care,105.0,50,5250,483,7,1,0,5,1
2022-05-24,Store_A,Rice (5kg),Grocery,77.0,280,21560,267,3,1,0,5,1
2022-05-24,Store_B,Rice (5kg),Grocery,82.0,280,22960,217,5,1,0,5,1
2022-05-24,Store_C,Rice (5kg),Grocery,88.0,280,24640,271,3,1,0,5,1
2022-05-24,Store_A,Cooking Oil,Grocery,68.0,120,8160,379,7,1,0,5,1
2022-05-24,Store_B,Cooking Oil,Grocery,67.0,120,8040,305,7,1,0,5,1
2022-05-24,Store_C,Cooking Oil,Grocery,69.0,120,8280,169,7,1,0,5,1
2022-05-24,Store_A,Detergent,Household,57.0,90,5130,453,3,1,0,5,1
2022-05-24,Store_B,Detergent,Household,59.0,90,5310,436,5,1,0,5,1
2022-05-24,Store_C,Detergent,Household,,90,5490,451,5,1,0,5,1
2022-05-24,Store_A,Floor Cleaner,Household,59.0,70,4130,310,7,1,0,5,1
2022-05-24,Store_B,Floor Cleaner,Household,53.0,70,3710,362,5,1,0,5,1
2022-05-24,Store_C,Floor Cleaner,Household,59.0,70,4130,338,3,1,0,5,1
2022-05-25,Store_A,Biscuits,Food,144.0,30,4320,285,3,0,0,5,2
2022-05-25,Store_B,Biscuits,Food,140.0,30,4200,434,7,0,0,5,2
2022-05-25,Store_C,Biscuits,Food,127.0,30,3810,468,3,0,0,5,2
2022-05-25,Store_A,Chips,Food,80.0,20,1600,304,5,0,0,5,2
2022-05-25,Store_B,Chips,Food,89.0,20,1780,391,7,0,0,5,2
2022-05-25,Store_C,Chips,Food,87.0,20,1740,83,3,0,0,5,2
2022-05-25,Store_A,Soft Drinks,Beverage,227.0,40,9080,235,3,0,0,5,2
2022-05-25,Store_B,Soft Drinks,Beverage,190.0,40,7600,66,5,0,0,5,2
2022-05-25,Store_C,Soft Drinks,Beverage,142.0,40,5680,495,5,0,0,5,2
2022-05-25,Store_A,Juice,Beverage,72.0,60,4320,196,5,0,0,5,2
2022-05-25,Store_B,Juice,Beverage,68.0,60,4080,371,3,0,0,5,2
2022-05-25,Store_C,Juice,Beverage,83.0,60,4980,219,7,0,0,5,2
2022-05-25,Store_A,Shampoo,Personal Care,41.0,150,6150,144,5,0,0,5,2
2022-05-25,Store_B,Shampoo,Personal Care,44.0,150,6600,148,3,0,0,5,2
2022-05-25,Store_C,Shampoo,Personal Care,41.0,150,6150,452,3,0,0,5,2
2022-05-25,Store_A,Soap,Personal Care,55.0,50,2750,355,5,0,0,5,2
2022-05-25,Store_B,Soap,Personal Care,68.0,50,3400,282,5,0,0,5,2
2022-05-25,Store_C,Soap,Personal Care,91.0,50,4550,340,3,0,0,5,2
2022-05-25,Store_A,Rice (5kg),Grocery,70.0,280,19600,306,7,0,0,5,2
2022-05-25,Store_B,Rice (5kg),Grocery,61.0,280,17080,76,7,0,0,5,2
2022-05-25,Store_C,Rice (5kg),Grocery,60.0,280,16800,351,3,0,0,5,2
2022-05-25,Store_A,Cooking Oil,Grocery,52.0,120,6240,482,5,0,0,5,2
2022-05-25,Store_B,Cooking Oil,Grocery,45.0,120,5400,184,5,0,0,5,2
2022-05-25,Store_C,Cooking Oil,Grocery,44.0,120,5280,357,3,0,0,5,2
2022-05-25,Store_A,Detergent,Household,49.0,90,4410,51,7,0,0,5,2
2022-05-25,Store_B,Detergent,Household,47.0,90,4230,401,5,0,0,5,2
2022-05-25,Store_C,Detergent,Household,51.0,90,4590,330,3,0,0,5,2
2022-05-25,Store_A,Floor Cleaner,Household,42.0,70,2940,70,7,0,0,5,2
2022-05-25,Store_B,Floor Cleaner,Household,33.0,70,2310,162,3,0,0,5,2
2022-05-25,Store_C,Floor Cleaner,Household,36.0,70,2520,147,5,0,0,5,2
2022-05-26,Store_A,Biscuits,Food,107.0,30,3210,492,5,0,0,5,3
2022-05-26,Store_B,Biscuits,Food,107.0,30,3210,312,3,0,0,5,3
2022-05-26,Store_C,Biscuits,Food,133.0,30,3990,271,3,0,0,5,3
2022-05-26,Store_A,Chips,Food,104.0,20,2080,428,5,0,0,5,3
2022-05-26,Store_B,Chips,Food,77.0,20,1540,333,3,0,0,5,3
2022-05-26,Store_C,Chips,Food,67.0,20,1340,170,3,0,0,5,3
2022-05-26,Store_A,Soft Drinks,Beverage,160.0,40,6400,390,3,0,0,5,3
2022-05-26,Store_B,Soft Drinks,Beverage,203.0,40,8120,406,5,0,0,5,3
2022-05-26,Store_C,Soft Drinks,Beverage,180.0,40,7200,220,5,0,0,5,3
2022-05-26,Store_A,Juice,Beverage,67.0,60,4020,84,3,0,0,5,3
2022-05-26,Store_B,Juice,Beverage,82.0,60,4920,295,3,0,0,5,3
2022-05-26,Store_C,Juice,Beverage,76.0,60,4560,107,5,0,0,5,3
2022-05-26,Store_A,Shampoo,Personal Care,48.0,150,7200,159,3,0,0,5,3
2022-05-26,Store_B,Shampoo,Personal Care,41.0,150,6150,199,7,0,0,5,3
2022-05-26,Store_C,Shampoo,Personal Care,42.0,150,6300,326,3,0,0,5,3
2022-05-26,Store_A,Soap,Personal Care,68.0,50,3400,70,3,0,0,5,3
2022-05-26,Store_B,Soap,Personal Care,66.0,50,3300,63,7,0,0,5,3
2022-05-26,Store_C,Soap,Personal Care,,50,3350,73,5,0,0,5,3
2022-05-26,Store_A,Rice (5kg),Grocery,63.0,280,17640,144,5,0,0,5,3
2022-05-26,Store_B,Rice (5kg),Grocery,58.0,280,16240,375,7,0,0,5,3
2022-05-26,Store_C,Rice (5kg),Grocery,46.0,280,12880,68,5,0,0,5,3
2022-05-26,Store_A,Cooking Oil,Grocery,55.0,120,6600,368,5,0,0,5,3
2022-05-26,Store_B,Cooking Oil,Grocery,48.0,120,5760,349,5,0,0,5,3
2022-05-26,Store_C,Cooking Oil,Grocery,48.0,120,5760,153,5,0,0,5,3
2022-05-26,Store_A,Detergent,Household,37.0,90,3330,311,5,0,0,5,3
2022-05-26,Store_B,Detergent,Household,39.0,90,3510,331,7,0,0,5,3
